COUNTY,STATE,ZHVI_2020,ZHVI_2021,ZHVI_2023,WFIR_AFREQ_2020,WFIR_EXPT_2020,WFIR_RISKS_2020,WFIR_AFREQ_2021,WFIR_EXPT_2021,WFIR_RISKS_2021,WFIR_AFREQ_2023,WFIR_EXPT_2023,WFIR_RISKS_2023
Tishomingo County,MS,130217.03460366018,152194.8701708019,167794.42532720746,0.000342049182999,519281443.8013982,1.83780332668134,0.000342049182999,533172210.996842,1.791312068981048,3.052516222e-05,18953507988.567635,7.604199809099586
Warren County,NC,160748.16732503523,196684.2198773408,242876.37840385272,7.3216832556e-05,884272580.4168334,1.997205724729785,7.3216832556e-05,908327570.01903,1.852848899729418,2.5150491168e-05,25721286716.76183,21.667196945593385
Paulding County,OH,110313.41244973452,126267.49082599409,142013.82746521756,2.732899289e-06,5571935.196569259,0.067862641529658,2.732899289e-06,5731879.402618798,0.065550254989701,9.999999747e-06,51510322336.13365,14.69933184855234
Adair County,KY,96968.74033810764,116672.14131297846,141236.2961464033,0.000452492710502,597848304.9334872,1.927828841926784,0.000452492710502,614004922.4936937,1.861602366078757,0.000158892318254,10802224943.686214,25.64428889595927
Crawford County,IL,105344.97781455032,111285.62828487564,110973.09771576594,1.6796606371e-05,44716789.59596538,0.284970923355147,1.6796606371e-05,45999752.19223343,0.278440859658021,1.1167876944e-05,23090603576.811443,7.66783328030544
Houston County,MN,200857.55591451723,225352.01996976152,272833.8721546826,8.9128761888e-05,8897331303.343508,3.000753830491216,8.9128761888e-05,9148703941.747738,2.882436600550426,4.0679939614e-05,30334828739.49805,28.221444479796368
Inyo County,CA,370554.5057192447,421368.6714416197,480869.36314569577,0.00070344367877,11803228327.083464,10.641071089447449,0.00070344367877,12119340213.498728,10.641489746118758,0.001650024877056,25711616354.21253,76.58288259624561
Clay County,MS,110780.02626286542,127009.68613610465,138853.9919363456,0.000192699157986,62040816.03059647,0.868382465188612,0.000192699157986,63776377.48378348,0.840028807450482,1.1804815863e-05,38976518588.85461,7.57238307349666
Pike County,GA,225871.52520505965,270541.5252268133,329621.5119429462,0.00020453228947,3114535601.22176,2.010983184448515,0.00020453228947,3198237333.176509,1.963413936715977,5.8917479742e-05,19656954283.331,18.867324212535795
Gem County,ID,289352.3157429316,397965.9592254707,429252.0464815432,0.015849328933409,21695135845.85669,20.863136298455007,0.015849328933409,22298325282.128788,20.82225802193741,0.016149418041268,39497786951.41913,95.7683741648107
Harrison County,KY,126457.67073616484,143357.8268279229,169399.99723139047,8.8961955816e-05,2192101.4783503497,0.181119698722181,8.8961955816e-05,2253219.003891869,0.166182455684299,1.055368145e-05,78830130391.29143,22.81259942729876
Deaf Smith County,TX,121829.66722159246,144877.63804562812,154403.48345958805,0.001737721208268,7226787377.409221,9.459042182702104,0.001737721208268,8072823796.099262,10.705465464469968,0.002348217399802,18154912058.22933,84.15526566974229
Otero County,CO,108290.1751643382,133302.27611496928,152193.0429531181,0.001184641082949,6823821627.686266,7.819635212707032,0.001184641082949,7047555029.116969,7.831967711455198,0.000653717593051,19267490196.68965,68.62869869551385
Poweshiek County,IA,152773.7631288248,170508.01626084515,196782.7058358736,2.3928494498e-05,6142561132.922961,3.063674019054161,2.3928494498e-05,6325822136.0323,3.014850126248488,0.000105091042486,15901953097.767073,35.73019408208718
Dickinson County,KS,116595.69938516682,128252.65256013452,144808.3461796115,0.000600609395484,23104824914.48336,8.740153706159864,0.000600609395484,23766083819.858776,8.559375242661508,0.000928567155303,38711603089.76542,78.17371937639199
Appling County,GA,116987.93063261926,135237.61640652546,144678.3994270185,0.000692267045752,21064344070.922302,6.343335115799412,0.000692267045752,21649449107.375576,6.342343801787076,0.000523889610184,37200727769.79277,64.14253897550111
Cedar County,IA,169672.20582823455,186725.41453834288,216491.2360154372,2.1974923586e-05,3639707254.3518586,1.851409032732245,2.1974923586e-05,3747851068.84993,1.820580862331202,0.000145926287026,20848560339.97949,35.44384346166083
Covington County,MS,108702.3989706512,125476.40070178034,134600.366566393,0.000716410056708,4955549058.607376,5.926223054687539,0.000716410056708,5098808665.686383,5.778924931783715,0.00106441668528,8063412405.222846,49.856824689786826
Lamar County,GA,161174.12108810912,193968.3743514304,245735.5831708672,0.000181953090845,4139047993.4957457,2.778680642580696,0.000181953090845,4251547506.038132,2.704678938671415,4.8135403677e-05,24517319947.14228,18.390073178491885
Greene County,GA,381722.8816028377,471226.6810674892,559217.0281052449,0.000117747460863,2153069184.382404,3.176515166183816,0.000117747460863,2213295146.384545,3.100765151515349,1.4579535823e-05,50716090522.42237,15.622017181037226
Randolph County,AR,114618.8797187218,123569.2727668506,134767.13795252916,0.000432833981529,3017693757.742445,4.906541031264688,0.000432833981529,3102575774.905672,4.795100889190025,0.00058153662907,14056771718.653,47.9478205536112
Frio County,TX,146651.42114487456,158842.11332729572,148440.94005190206,0.001347400964208,2900927914.197542,6.253113423014614,0.001347400964208,2987661854.678204,6.097498656158094,0.001329821365036,19557033236.99673,73.87846006999683
Jefferson County,KS,166830.23739582082,195524.6256263549,230203.28919978664,0.00031978620825,5723698300.968385,2.981247588201843,0.00031978620825,5882017623.2903805,2.956287044327006,0.000467721087565,17160148074.493517,48.2978046452434
Fentress County,TN,138767.35926336306,171154.59153592054,204861.78046950707,0.001924421833174,10511887749.16136,11.45845682917653,0.001924421833174,10796633859.841846,11.13179289010823,0.003513925090923,13506373265.99444,72.0967228762329
Yancey County,NC,193369.30521544183,238229.04551886968,295083.952350127,0.001014839091072,1272845151.4494247,5.291448599052925,0.001014839091072,1306696893.2270472,5.640989138184503,0.00175254473363,2366686214.414492,50.302258988227806
Stone County,MS,137817.96823598267,155487.72322603743,170602.37815333702,0.004122050930616,28821056277.25038,12.162123116152529,0.004122050930616,29594443127.452293,11.834664495485333,0.004260268296666,40579295445.75275,85.87336939230033
Westmoreland County,VA,226909.75226993684,247605.83243418447,285664.9102955907,0.000312116619605,789198645.4763623,3.508733166445533,0.000312116619605,809938872.3436949,3.503332777168883,6.0521251691e-05,13533880961.124952,21.09449570474069
Bosque County,TX,161089.04723367034,190955.59816405192,218281.35607919205,0.003698550423387,18685586900.87184,16.557109619989355,0.003698550423387,19193696397.004776,16.54771138467592,0.002139977540856,36575391259.98894,80.68724148902324
Wright County,MO,124493.64323915074,142847.69953915672,179365.83695911992,0.001678988102275,10567468282.593866,8.016976096313618,0.001678988102275,10855444480.178772,7.904422920366811,0.002261447738194,12990742319.822418,72.86032453070315
Montour County,PA,209927.3420533317,231487.3997923324,250453.73921807783,2.4091112982e-05,1831674538.302477,1.207930041852506,2.4091112982e-05,1881592619.0878708,1.178200368177918,1.1353224603e-05,37553808387.34836,6.426980591791283
Berrien County,GA,115469.91374947822,139520.9801196239,158383.38295783853,0.000379063348753,24774225964.01308,6.600879003378226,0.000379063348753,25450120906.434616,6.596586901097808,0.00028603712711,26430545021.40196,56.95195672923958
Andrews County,TX,212210.07646437097,225833.4260085302,218752.13532173933,0.00685666866083,19932209556.646687,13.115981187628757,0.00685666866083,20470387061.7706,12.814149712159486,0.004404969279389,40542903625.451744,87.59147311485842
Bertie County,NC,57548.83325022223,63718.828810963234,66492.38958696561,0.000132682681763,266064914.36980727,1.167755469433606,0.000132682681763,274090170.7817283,1.138670121981729,1.2424418651e-05,15256641694.504389,6.999681832643971
Brantley County,GA,115978.06095679704,132556.94794751602,138644.6246326966,0.001528233034469,38316107800.3829,10.238550889603726,0.001528233034469,39344490087.459724,10.220196458325448,0.001743489185887,50317948977.81824,78.23735284759783
Banks County,GA,198925.81753842,243644.35839803,304813.5761839902,0.000191944675647,6112099581.967464,1.96245415849885,0.000191944675647,6284853073.134771,1.961600366220155,0.00014897714129,15533100588.780918,33.94845688832326
Pike County,MO,126155.10682191743,150226.67219491315,167986.27298193093,5.2332809255e-05,5167412439.92868,1.868645384168355,5.2332809255e-05,5311686474.772022,1.82541819487531,0.000116882868767,15218945561.789524,36.30289532293986
Madison County,FL,132581.88005928695,161414.8554222264,200094.27292125204,0.000854195006742,48337223973.37169,8.660203684191153,0.000854195006742,49662190455.17718,8.650560172884393,0.000625417065496,52360752001.65176,67.19694559338211
Southampton County,VA,167024.60870197424,190650.56707190792,217822.96107094293,0.000109620119673,1958884124.2845604,1.704743495780871,0.000109620119673,2012016437.7133403,1.66893090021765,2.2025313194e-05,19561849895.642487,8.749602290804964
Attala County,MS,89103.2493108863,103633.47310424944,111324.29198894708,0.000409852840235,870136350.071974,2.725181642576656,0.000409852840235,893628542.7125033,2.632765399953632,6.6510054071e-05,12720398729.442928,15.876551065860642
Andrew County,MO,187096.46448307985,212958.44760242675,237310.00430954303,0.000129390867231,8697928316.006994,3.17524675109913,0.000129390867231,8935073981.64067,3.114545841031399,0.000330791139458,25388997396.485905,58.3837098313713
Benzie County,MI,230556.1202800556,279118.21735992376,341481.1307548163,1.6013529116e-05,5266773136.221365,3.086073657251046,1.6013529116e-05,5407325015.139186,3.025867858641,1.2879334695e-05,60076656768.196205,18.67642379891824
Schuyler County,NY,156838.2795035216,182919.04406750272,207471.52703120816,8.1348773815e-05,6196641721.420662,2.920566145460938,8.1348773815e-05,6363287865.21148,2.874731310989803,1.0080701979e-05,67936132153.81124,16.067451479478205
Northampton County,NC,95143.38658853284,115578.18236183329,118459.6100065395,8.7947894754e-05,1203400590.8512058,2.821868507148392,8.7947894754e-05,1236600818.3138883,2.653625852269248,1.4058317339e-05,27074315981.335888,11.835825644288896
Johnson County,TN,152431.8940541213,174339.70567517236,205428.12675967783,0.000585325120074,225082597.17554712,1.577291809485992,0.000585325120074,231125533.2303553,1.764444881350933,0.00028072021592,2072957589.6899595,5.058860960865416
Grant County,AR,163583.76943140777,180649.38978808952,194261.54458298,0.000118447920121,1261511071.842523,1.270192530080911,0.000118447920121,1295355804.4485617,1.234586248277803,3.3443016681e-05,55369572939.25357,11.422208081450844
Haywood County,TN,111264.36920401336,126537.51323802154,149102.12206861837,2.5684617955e-05,101421538.67784446,0.69395802944977,2.5684617955e-05,104213366.41078156,0.670220144339664,1.4577420956e-05,36206014574.65693,8.908685968819599
Russell County,KY,88178.20652761462,102058.25216436623,132658.3140535608,0.000632243781377,222585488.54816008,2.348743059241962,0.000632243781377,228572274.30870128,2.294477949287265,0.000418579856652,9129093129.987995,44.70251352211263
Young County,TX,108803.23770286149,128575.61399043888,160880.097447304,0.006667859242261,13555614052.584871,16.986689382694586,0.006667859242261,13923355166.516764,17.076180589993754,0.004019466764164,32199343761.731068,90.55042952593064
Unicoi County,TN,152087.26025055046,173044.0597089738,207383.29806803228,0.00075090889556,81603988.19008754,1.562484891036942,0.00075090889556,83772617.6536518,1.652498128974685,0.000142304266655,3060889032.617141,6.299713649379574
Winston County,MS,98771.17431506184,114357.3182813814,125348.68577938376,0.000311172428025,742362199.8721411,2.232614714160013,0.000311172428025,762729108.3516418,2.172921545004726,2.9779394198e-05,20308274393.970825,12.822144447979635
Hughes County,SD,196849.35248475728,222417.1690268025,255638.8572659329,0.000912175432619,20724865560.71037,7.805511689931826,0.000912175432619,21304189026.981853,7.273430139215125,0.002096342316873,28032450556.83341,80.90995863824371
Sawyer County,WI,217149.32671407968,259528.6614957949,310882.77562703326,1.7119003445e-05,2925804791.982758,3.450073826773361,1.7119003445e-05,3003398700.014681,2.793165331097097,1.8997652468e-05,36872283515.14307,27.426026089723194
Kalkaska County,MI,142854.7602772169,168293.8255442135,191047.5827236095,0.000268568100447,23980459489.73999,7.133822512103554,0.000268568100447,24619966160.164616,7.010625097708036,0.000341362071348,55910517039.167015,70.8240534521158
Eastland County,TX,109819.57280356158,126949.68007208889,136371.22993632595,0.006821452260347,13238689157.835323,20.02447255002012,0.006821452260347,13595374629.089676,19.994965961357043,0.004240758488263,32852971114.55224,92.04581609926822
Gilchrist County,FL,184123.16785452352,223511.38921422884,283579.00591116736,0.002578803376736,51722047478.01601,12.38341650435709,0.002578803376736,53146811468.799484,12.372985444847226,0.002509246561854,74265131124.8945,85.42793509385938
Hancock County,IL,89594.10593409197,95665.00978306336,95861.82975455988,2.0139695803e-05,86434834.82460052,0.554441107335618,2.0139695803e-05,89112513.63878502,0.543461435537494,1.1317490199e-05,17590143976.634438,1.399936366528794
Avery County,NC,210957.3392390922,272759.5375390801,340862.6635605343,0.000469649922066,228100698.1697996,1.835939502124041,0.000469649922066,233998476.30164528,1.908265514341534,0.000179501267806,2064704836.580992,8.495068405981545
Burleson County,TX,221462.2015638452,256435.03747105945,262147.6552988418,0.00045348849972,2939558894.4992547,3.814516683437478,0.00045348849972,3019433032.8663654,3.912666544349964,0.000386968395494,15551632528.413368,56.72923958001908
Patrick County,VA,146371.88252647733,163923.3863451792,181430.27794387727,0.000228040116127,680470045.3885994,2.104735242017906,0.000228040116127,698778215.000682,2.317643575555024,8.6518921656e-05,9819170862.483667,22.048997772828507
San Juan County,WA,605955.1421178096,782057.2829540557,880043.7099532159,5.32744118e-07,281054555.79148626,0.620765112622448,5.32744118e-07,288513196.0032729,0.612050899027719,1.0246955369e-05,86120051469.0002,26.88514158447343
Seward County,NE,213519.51418130824,237964.69409969545,271218.57994248817,2.5559429266e-05,7993004093.586893,2.199475248262843,2.5559429266e-05,8231118266.766176,2.20469743103948,5.4216077356e-05,47723974367.92031,37.321030862233535
Dickinson County,IA,268912.5730680616,291534.37762197194,351848.9493177145,4.1638790496e-05,12077234302.324163,5.284982721815777,4.1638790496e-05,12411225349.334875,5.235171892746559,2.0083879077e-05,58737606580.70831,25.071587655106587
King William County,VA,221785.57070906868,252828.36655181504,298573.0688904204,7.1110403353e-05,2501132246.821628,1.422367966951209,7.1110403353e-05,2567631674.273096,1.398558827662144,1.1025925275e-05,47328505267.79624,8.335984727966911
Drew County,AR,127407.3559730298,143539.4181779969,151018.0165140076,0.000118897515664,1483358346.416123,2.101878320265232,0.000118897515664,1523559572.9451032,2.054138037734568,3.2221552633e-05,39995709811.37296,9.513203945275214
