COUNTY,STATE,YEAR,ZHVI,WFIR_AFREQ,WFIR_EXPT,WFIR_RISKS
Prince George County,VA,2020,222125.96287951965,0.000102040024278,5523587549.972592,0.998011046939871
Pierce County,WI,2020,256297.95416359627,5.0569636606e-05,8815596012.496134,2.515649231948068
Summit County,UT,2020,796682.7203033171,0.001595468974238,117947286154.23508,4.93731013864419
Mercer County,OH,2020,173663.15960227523,2.15652194e-06,11675066.232855791,0.057662704120297
Clinton County,OH,2020,155673.22364661624,7.647516013e-06,1014740038.5816822,0.812561633604673
Okanogan County,WA,2020,214082.7625197188,0.00868962349094,76790940503.80812,33.97688344602808
Crawford County,OH,2020,97905.23469683928,3.502123045e-06,0.0,0.0
Nez Perce County,ID,2020,237983.61532686008,0.001901240377284,13762900131.857063,9.307253511291616
Gratiot County,MI,2020,128765.86630593572,6.42221857e-06,256022522.955438,0.510445670940523
Marinette County,WI,2020,124773.94236826978,6.2739998168e-05,18723389982.412025,4.894100960287362
Wharton County,TX,2020,176100.00771840187,0.000483202615574,16120752444.669292,9.1474879319873
Fayette County,TN,2020,264093.0427018237,0.000273072830706,1969787594.983104,2.158388757942686
Baxter County,AR,2020,161397.33950564975,0.000852635976159,3115962803.989864,6.752150282280714
Tallapoosa County,AL,2020,169696.68678045,0.000127353043093,4800529050.769434,3.2095715142456
Cooke County,TX,2020,217973.81890083148,0.003184066417012,42740049517.23718,17.533964864102057
McClain County,OK,2020,195045.81061907,0.002256460471058,33819149129.56328,8.82907841297961
Tift County,GA,2020,140965.56393729497,0.000127024165385,18794604809.07052,5.489258160769594
Benton County,MN,2020,206486.3266006091,0.000293085138789,26916245409.39809,6.427262632147604
Fayette County,WV,2020,77045.9587975524,0.001570884972448,8944876251.373854,8.634746966470182
Tioga County,PA,2020,153046.14441359942,0.0001168874507,15976130545.320707,3.855817448566201
Preble County,OH,2020,138156.1648862944,8.877244311e-06,722906244.6000862,0.855509444158437
Oconee County,GA,2020,354217.24968577124,0.000218934565135,7158614037.68432,1.530670641636513
Mississippi County,AR,2020,87776.79852566606,3.040725925e-06,0.0,0.0
Cheatham County,TN,2020,260285.97847151663,4.3463622683e-05,332202241.75905484,0.574713204117359
Shawano County,WI,2020,154139.3152942738,2.3693283723e-05,5356570484.529025,1.891423752803825
Sanilac County,MI,2020,153701.2132901066,4.334428618e-06,753313753.8294328,0.923095571188075
Warren County,TN,2020,157622.0250854194,0.00050310488829,124607734.09404036,1.242560269883986
Upshur County,TX,2020,178086.92207124722,0.000837338129681,13747120526.842472,5.942210559820356
Clatsop County,OR,2020,350160.7296804162,4.40016276e-07,145168288.46780288,0.31628741797102
Delaware County,OK,2020,175579.80184243256,0.003846614799643,23592493152.08031,19.621491582333697
Wyoming County,NY,2020,135593.3409702618,2.1326552221e-05,1472878116.4277964,0.825263568977388
McKean County,PA,2020,92193.79920771462,4.7057059728e-05,2924224216.017085,1.97574717858787
Tazewell County,VA,2020,94796.97986186465,0.002644733910096,4213248160.549937,7.079271816690766
Isanti County,MN,2020,245869.98856452736,0.000618224241103,70934655150.56569,9.334191718807364
Orleans County,NY,2020,119299.31755234482,4.11930827e-06,2882638444.6853094,1.104338333668707
Knox County,ME,2020,258754.0174918011,9.997784021e-06,750595280.1608186,1.163881336499419
Ottawa County,OH,2020,184297.75762942008,2.681888305e-06,514337817.92967886,0.59968812460712
Rio Arriba County,NM,2020,240559.0975000792,0.001359779959576,143597008708.19928,29.151407986287943
Warren County,VA,2020,249266.89202882216,0.000510009002818,13988645632.292747,5.045377750117549
Pike County,MS,2020,100252.32996561058,0.000567640633987,9800707589.769287,6.356562210566993
Pasquotank County,NC,2020,161796.78056045112,6.1122456131e-05,2415984403.428519,2.388035077865262
Marshall County,IA,2020,119370.57718384262,1.0414960492e-05,3742454390.207473,2.229411769411585
Amador County,CA,2020,343006.975748486,0.004387896781447,111823275764.87791,25.394923527990866
Mecosta County,MI,2020,149047.57171189244,7.3838785641e-05,16646297141.883604,3.838458645481908
Mower County,MN,2020,130791.23469739774,5.239898624e-06,4168939987.645629,2.094177742282512
Snyder County,PA,2020,185349.76403699364,2.8490952218e-05,2279581486.2678967,1.149914053308011
Murray County,GA,2020,154148.0945022027,0.000433424052739,1041091082.0456204,1.99839348506001
Howell County,MO,2020,125168.97595934242,0.001341567760157,16507089643.756516,9.84192555915458
Okeechobee County,FL,2020,166155.83695385818,0.009589270515455,83809461156.77737,24.043701298984075
Sequoyah County,OK,2020,118163.2312727287,0.008293326002473,12918142476.752764,19.125118554792063
Waldo County,ME,2020,211009.83787746303,2.8082110206e-05,476595952.3710543,0.799004306996612
Harrison County,IN,2020,175400.45738477175,4.3036643221e-05,83462425.12783186,0.400519265819334
Latah County,ID,2020,309223.4439965902,0.000682386683894,13500992201.602585,4.555027066040429
Hendry County,FL,2020,155108.5785343065,0.011299653360365,68948139262.34181,29.34645744249548
Fremont County,WY,2020,210113.66129807007,0.001863293680821,72766275288.63423,20.91284308025499
Wayne County,WV,2020,105093.63596140864,0.003067900780284,44636205956.83917,15.346183609054702
Campbell County,TN,2020,135212.39150171124,0.003119468031012,8181707725.710579,12.393667677152344
Mayes County,OK,2020,140678.35456122106,0.00406559602903,24128833060.11138,14.517927825200848
Union County,AR,2020,117291.96271711728,0.000121473585808,2203855037.44614,2.099687621102106
Jim Wells County,TX,2020,149974.86811347265,0.000899025487756,9676224306.367369,8.282520430646528
Dallas County,AL,2020,74653.80409883201,0.000235381870035,589503722.1229267,2.266047670815038
Des Moines County,IA,2020,112769.29081148328,4.9937252665e-05,5423183785.698792,3.048315724392295
Crawford County,KS,2020,82636.48790412226,0.000142699131014,1866894859.6693444,2.666532283267337
Person County,NC,2020,170787.0431252343,7.9140221823e-05,2444290345.147123,2.369085815950356
Webster County,MO,2020,175833.9750972339,0.001877289614939,22762312966.141663,8.267033261705071
Susquehanna County,PA,2020,170841.33542919846,9.8323453419e-05,9602303405.06494,2.784505207829983
Warren County,PA,2020,98871.53341722333,4.08379781e-05,3715688342.5375247,1.650924995549473
Douglas County,MN,2020,240957.5706270937,0.000130463328319,30819038461.01641,5.688611139066731
Oconto County,WI,2020,170424.35657853397,2.5989452883e-05,6672396198.109214,1.799975284501937
Champaign County,OH,2020,160964.7022636147,7.231854287e-06,242714180.5227508,0.428112240353262
Gloucester County,VA,2020,249516.5902118953,6.7058730249e-05,5004999721.618608,2.169743191914491
Guernsey County,OH,2020,123153.80822521148,5.078709531e-06,534804276.029075,0.582253184101709
Woodford County,IL,2020,167108.42652127743,1.0807908373e-05,686470520.3397167,0.689775730411569
Colleton County,SC,2020,164384.94726278898,0.001031134230817,43670484852.96504,13.245441962151894
Brown County,SD,2020,167319.866311549,0.00023610174821,21890775779.31976,5.386467780740245
Williams County,ND,2020,293980.2587582799,0.000201290414079,3135080003.683258,0.931107839161732
Finney County,KS,2020,170182.7562413736,5.8040571206e-05,210957868.882586,1.413237433739472
Defiance County,OH,2020,127940.01524147471,5.910278668e-06,0.0,0.0
Isle of Wight County,VA,2020,282865.4537031033,9.1015292132e-05,12517030839.791405,2.441105900797843
Scott County,MO,2020,124919.12249938709,9.057528325e-06,21825518.75913805,0.485720527280264
Graham County,AZ,2020,206024.69637325444,0.007458007263279,48789124034.36817,13.344207916018624
Lawrence County,MO,2020,123188.90819143472,0.0006299545793,9323132950.441832,5.719672255565391
Pontotoc County,OK,2020,122782.23054821494,0.007424667352371,46070334364.06912,24.232041418660305
Brown County,TX,2020,142478.06699553967,0.005588583666557,49372172650.146736,23.544841304842315
Franklin County,IL,2020,106116.77406007586,3.7728082831e-05,499138281.2299697,1.223542496403056
Montgomery County,IN,2020,142254.5825377806,4.680017063e-06,202725340.2487484,0.463854033240299
Cass County,IN,2020,101730.34575500306,4.97473565e-06,67157772.82591328,0.372919956568598
Newberry County,SC,2020,183563.2977394736,0.000116860721835,2624622134.27177,2.437202673131532
Clinton County,PA,2020,142845.1913109043,6.0610685361e-05,2934171394.977144,2.356641368713783
Independence County,AR,2020,136153.2952291192,0.000329088961967,5101806026.670115,5.26057548808233
Marion County,IL,2020,80357.85341159008,4.2436851961e-05,338786189.6869748,0.996865670623589
Jasper County,IA,2020,149723.96958225925,1.6111608355e-05,7904123554.32855,2.056302915271901
Clarion County,PA,2020,99107.77370752564,2.2851620515e-05,2643494464.167529,1.588870696896049
Talbot County,MD,2020,342021.1807703771,0.000251014399009,3727746784.313164,6.200404654805781
Essex County,NY,2020,176502.7253455803,1.1305635438e-05,2500509154.4692807,1.617238146259368
Covington County,AL,2020,114140.9545588295,0.000550943168088,6538040467.726776,5.33119200706733
Houghton County,MI,2020,124406.48218058483,3.6709163932e-05,4213260667.685133,2.181879471989647
Oneida County,WI,2020,212467.5557915521,4.6229902898e-05,18979254812.724617,4.598488876216037
Boone County,AR,2020,141160.0912286379,0.001128233215596,3941854896.067676,6.199095918642397
Steele County,MN,2020,195208.95551730235,1.1260055351e-05,3850005481.385077,1.583628614322791
Jefferson County,IL,2020,102766.51686551532,4.7448076679e-05,976683801.4436828,1.176108645038836
Albany County,WY,2020,264380.5955404645,0.002322591190692,26700774198.049374,6.902547281819099
Addison County,VT,2020,314531.327567604,3.8946669987e-05,8264905358.48609,1.729477698677365
Calloway County,KY,2020,109419.20700874052,8.7524715787e-05,480617521.8471363,1.39729543046056
Dodge County,NE,2020,156699.73644385647,2.1813967047e-05,4387360297.324224,2.775140757172051
Bennington County,VT,2020,248342.2017855977,5.6018489772e-05,5840669087.453112,3.130387736094707
Yadkin County,NC,2020,160703.63051047348,0.000106863658224,2299686482.7894435,2.082868842422181
Louisa County,VA,2020,260628.41973732063,0.000221167112429,1587718529.739475,2.025195307599424
Webster County,IA,2020,108781.43807926332,7.495126345e-06,4619100557.920499,2.346627284799743
Green County,WI,2020,208767.90340868337,8.7535252725e-05,6718831088.766527,2.610070463688429
Chippewa County,MI,2020,129887.60350569124,0.000299651200062,27393632492.655155,9.337743714522144
Clinton County,IL,2020,152816.98942624484,1.0851691867e-05,76289702.98266613,0.32552026350377
Okmulgee County,OK,2020,83343.4296834522,0.007066509146008,39532239932.77767,22.965974484705047
Williams County,OH,2020,114996.45390530804,8.49324373e-06,18892224.392021183,0.208570032744896
Dyer County,TN,2020,124750.3171662322,1.7485728513e-05,416773351.49478674,1.00981834333772
Escambia County,AL,2020,106721.40231463865,0.001365509479532,29484320034.30281,11.098544543466756
Putnam County,IN,2020,166662.09610992385,1.0066669183e-05,408546282.790508,0.450699364140685
Delta County,MI,2020,118323.0228787501,5.348816491e-05,15288655967.5351,4.949357774175525
Graves County,KY,2020,101018.01989180512,5.6987434482e-05,1162552299.8617277,1.924431894328226
Dare County,NC,2020,360726.2223645882,0.000495344745446,47121866756.47723,11.252456943904862
Clark County,KY,2020,160950.77012326158,0.000853720666422,174083804.00194576,1.640955742528423
Hopkins County,TX,2020,198790.6741408765,0.000624445557502,19640479095.990967,7.395891154588557
McLeod County,MN,2020,196686.647180511,2.2279120153e-05,10413510081.074,2.504384919016104
Coshocton County,OH,2020,116252.44732323498,4.532422955e-06,812232599.4403884,0.748039416125851
Whitley County,KY,2020,112498.37737660854,0.005872893304423,29445861161.050537,19.82205877526665
Huntington County,IN,2020,128343.34605076566,5.632066451e-06,35209002.911928445,0.207215322303246
Macon County,NC,2020,216617.96608298933,0.00070798934585,2095159696.7077813,7.219284428009693
Wise County,VA,2020,84152.21637505069,0.005471254054801,29447975281.123287,15.014278973116204
Sagadahoc County,ME,2020,257023.069936119,3.5397185424e-05,4901981294.89748,2.030725973428269
Monroe County,IL,2020,220986.96568538027,2.3396564201e-05,268390848.44312927,0.366293922132698
Geary County,KS,2020,146066.5013805112,0.002214306381125,32340735440.348248,8.07123234448303
Alexander County,NC,2020,165198.63096700198,0.000182744116103,5197696671.676837,2.374560234635296
Knox County,IN,2020,98916.2926838117,8.658635505e-06,17898979.365602355,0.220202350751352
Matagorda County,TX,2020,171816.4454189294,0.000981574382334,14544987005.78834,16.85717216995014
Greene County,PA,2020,116434.55263720657,3.362447633e-06,144005589.9214191,0.247487351645809
Scotts Bluff County,NE,2020,129730.26230371038,0.000432468678709,2367254042.0051994,4.983528988711915
Carlton County,MN,2020,195903.3121671384,0.000196532455877,26244569825.78012,5.393992808068815
Floyd County,KY,2020,86387.57913687004,0.009134375985691,21852975623.275955,22.78505569382388
Miami County,IN,2020,101064.6547544744,4.698989939e-06,45949220.842771545,0.182819137116251
Ware County,GA,2020,83948.538902918,0.007107089265954,47916896997.834045,18.371051148516045
Orange County,VA,2020,242554.5076114476,0.000539385936806,2027244973.987524,3.807058400359241
Greenup County,KY,2020,105823.37202134238,0.000750738871554,24792794628.204887,9.997452486933517
Livingston County,IL,2020,104922.27798374192,1.448866587e-06,91273743.94185372,0.316246053329644
Laclede County,MO,2020,148745.38789826803,0.001930468571566,25432376580.505856,11.066277837818667
Cocke County,TN,2020,161702.27505812913,0.000810664696805,250263717.72039497,2.431827178196167
Hill County,TX,2020,147670.37278219537,0.000982061986526,25952378787.37635,11.748034208984658
Adams County,IN,2020,150477.151915013,3.146934302e-06,10722577.81643201,0.097659335108244
Sioux County,IA,2020,208667.14322456147,1.7233809051e-05,14056570063.093914,3.532294118279006
Washington County,TX,2020,271173.6383646468,0.000536696939768,3315897750.1453505,4.355153158691995
Madison County,NE,2020,173502.55213232464,6.2391084977e-05,24708867187.719017,5.839702544463312
Uintah County,UT,2020,219885.574950831,0.001342585085307,22773906805.48374,3.883691001032792
Fannin County,TX,2020,181186.059244822,0.001060141473989,52400158841.02574,11.410478024658088
Perry County,OH,2020,141682.17847772164,6.744495962e-06,440983773.42098826,0.48270475017451
Wapello County,IA,2020,85788.7615154269,1.7920951497e-05,5383349903.555111,2.149002009034463
Lincoln County,ME,2020,268451.16630588047,2.3559166066e-05,1689546137.128153,1.474854653795088
Lincoln County,TN,2020,168527.13336430068,0.000194594500946,121653656.09416053,0.84266180458551
Warren County,MO,2020,229549.8597745853,5.6851278117e-05,13298093482.065031,2.69618679443361
Silver Bow County,MT,2020,156945.70274847795,0.001864966076159,9837294248.981682,9.378637203410852
Becker County,MN,2020,254928.2412993541,0.000508319454817,52095341638.56265,12.222358655759972
Alcorn County,MS,2020,129243.19358542508,0.000380836036499,348796516.80424774,1.783375336944258
Lincoln County,MS,2020,157643.41653707428,0.000456407183658,4024477134.0545816,3.569008014427274
Lincoln County,NE,2020,149413.05770701144,0.000500227050115,17020797601.325552,7.271574697704621
Morrow County,OH,2020,201696.63769158584,4.126182818e-06,329352031.0482183,0.4430752416497
Chambers County,AL,2020,106807.98154826544,0.000161290646147,4021151427.773958,3.502073071229961
Cowley County,KS,2020,74493.0395161346,0.003204260995799,35305876636.820724,12.135132695175464
